,F_max,C_half,k,F_b,DriftSlope,Fluorophore
E5,180.33358192858927,90.11170765548441,9.927708683139864,1879.5595875412178,-3.4107368278522836,Texas Red
E6,102.75542952296136,95.69954380204341,7.3493207510091185,1856.2157416247258,-2.5701322776375064,Texas Red
E7,153.22427556094533,91.34797956122561,9.48404866808014,1892.4433024833204,-3.1863674804582813,Texas Red
E8,160.4320707732868,90.581619938258,9.568341180821903,1867.1610182614156,-3.2322653060121613,Texas Red
E9,180.6550047485445,90.46844680617323,9.971758246301713,1915.071405425152,-3.435787217167783,Texas Red
E10,5103.451087224711,46.95214433243191,85.6207109835933,1.2835346760712885e-10,-14.790070905613915,Texas Red
E11,105.83360988299975,93.77735092857495,8.177368274110119,1904.202393009552,-2.3894597133431703,Texas Red
E12,86.74804302650026,95.66126328394282,7.311028131750405,1918.1263758791868,-2.3241282359696624,Texas Red
F1,15.987531069962037,80.56962439426498,23.23354133713356,1850.0962412833912,-0.29555684995281356,Texas Red
F2,24.317117770041282,108.61478405899459,29.81956494553288,1827.7515084077804,-0.2866448020429797,Texas Red
F3,5693.473801452865,47.98956395033986,65.574655397633,2.3594821930739105e-12,-21.32743350347167,Texas Red
F4,171.78562516136344,91.57513088541559,9.868481547956941,1872.5836026939057,-3.211213288949851,Texas Red
F5,1.4001054054877493e-11,115.33369271754579,76.04248364236881,1864.043872622857,-1.7570110829355077,Texas Red
F6,137.63339928755278,92.93443846468077,8.81285645610264,1881.4284776114928,-2.9299916067858507,Texas Red
F7,154.11712003986918,91.33081138300089,9.58108973049063,1869.8814309088946,-3.0819091727873507,Texas Red
F8,142.58006963559413,91.87229744866927,9.58991621609409,1890.3162447503883,-2.904891372921032,Texas Red
F9,160.61402290820803,92.08266284632764,9.386951006208966,1890.1894097196882,-3.253104546416882,Texas Red
F10,5070.209255911798,47.61835800720639,89.02081845765834,7.753197141024742e-09,-14.146892173899746,Texas Red
F11,74.36560745012954,99.41665070775427,5.996149379451028,1910.6388771119655,-2.316343841898776,Texas Red
F12,65.8739347876301,102.09852329884593,5.089569005860825,1924.1160104078315,-2.359354234137215,Texas Red
G1,5563.264439895547,48.836218981193596,70.153852260356,2.660536523294451e-11,-19.526727394317422,Texas Red
G2,1629.3603741585348,40.16172364925394,41.0700667716494,1409.0437289649617,-9.59725497471698,Texas Red
G3,5690.828203126098,49.56424000724998,68.32017941914803,3.676754231413234e-11,-20.47880953356882,Texas Red
G4,178.6329140907586,90.88202884659971,10.078861684018365,1880.2578575267632,-3.3863288761797823,Texas Red
G5,162.39328822858502,91.76066917610054,9.358537527740028,1887.5533231916816,-3.3321671887336533,Texas Red
G6,64.5951703737298,101.79958913469966,5.175758058721594,1880.2252327537617,-2.330505731897932,Texas Red
G7,115.97982603682573,93.56938026652163,8.257790207696681,1880.4304824392434,-2.6298645269610637,Texas Red
G8,75.06101326991255,98.37958116890769,5.914831747567044,1896.2226853647683,-2.268925615611461,Texas Red
G9,116.99211787028352,94.76842009909689,7.560734687053022,1895.631002177414,-2.8077206852388996,Texas Red
G10,1.313038663472961,32.031404887910455,5.171093863698291,1860.0230156671928,0.01317366494574872,Texas Red
G11,348.41060485705884,82.11486481416176,99.99961577379632,1776.529587509083,-0.8240775052312015,Texas Red
G12,3.432143473854886,21.838341463847843,0.5000000000000003,1875.5323150092047,0.005133653357112863,Texas Red
H1,5535.587804181345,47.22899873774975,70.05609121337095,1.028659136413342e-09,-19.402865295747777,Texas Red
H2,148.03519320225135,31.365921363885818,11.141119245308518,1840.2429434061141,-2.5915678923654393,Texas Red
H3,427.9165656901373,38.172023785066415,20.807263717162037,1802.006105570225,-4.614799702666308,Texas Red
H4,98.19948955033482,97.5884573581273,6.634643293048611,1887.4985047566292,-2.7668302917733545,Texas Red
H5,1.3666851675959318e-06,1.1925261222973234,99.99991673354153,1865.7446079577257,-2.191488119747781,Texas Red
H6,119.78263698451687,96.51232047002865,7.049028385849214,1909.7468019425064,-3.176586294660317,Texas Red
H7,124.22584139154709,96.17340955313472,6.860318717709082,1899.591710691117,-3.2772248228762777,Texas Red
H8,115.36670642321661,97.61385391744267,6.826153548549082,1916.9715209797455,-3.1676104848855013,Texas Red
H9,111.48416169475692,98.80437257072457,6.7686261388487425,1906.0699432048136,-2.969403059370422,Texas Red
H10,9.707388844200718,41.31460485550413,6.5696379301395815,1873.4295546953458,0.0491394808766543,Texas Red
H11,2.8653843552753595,35.206993070478475,0.5000000001841137,1871.6301063572932,0.010904522165065201,Texas Red
H12,3.199504052140584,45.08214989219356,13.491692267785217,1904.0072331799483,0.010684882332692729,Texas Red
A1,273.8055772807927,33.548794404362866,99.99999597231742,1624.340221132242,-0.6793136531757129,Cy5
A2,1.5819746826549466,41.835345246693876,3.766074024725755,1740.5777816100876,-0.034239873826805614,Cy5
A3,9.912975591069106,3.701707921848472e-06,99.99998992691712,1732.5889321327272,-0.027614685899269263,Cy5
A4,30.531142759785475,29.585712760235477,12.626738531335755,1739.3678657129444,-0.4663740675358312,Cy5
A5,7.345553318541653,102.899114583908,4.661186337712153,1744.6926850761454,-0.3149232489340541,Cy5
A6,18.47208839474581,22.33268289763771,8.167783828873514,1736.572698669114,-0.3676494979388413,Cy5
A7,13.517214910848518,94.1627293139952,6.581157089673189,1743.0236433304956,-0.34158954803689995,Cy5
A8,15.457516630712027,94.45831357980018,9.223461844894835,1743.55693243463,-0.3324272207794057,Cy5
A9,14.416196674012516,95.81906272148929,8.569939482476146,1749.3480048624708,-0.2932225273486917,Cy5
A10,660.6839355039845,11.702062166810164,99.9999976803485,1440.4696679162162,-1.5640792218306336,Cy5
A11,23.623193165059217,6.797330779742213,7.258117969873077,1741.98965946757,-0.3292033998401664,Cy5
A12,19.911592685048255,82.38975388027428,10.006706172769539,1752.6187084360324,-0.37535692355677974,Cy5
B1,482.41580171582655,30.865158656728767,99.9999999760721,1543.4530758113754,-1.1667293997456656,Cy5
B2,1646.5085796404262,46.132152605287544,99.99999998846795,1107.595709021423,-4.055465965413028,Cy5
B3,164.08572834543057,4.206950757436247e-10,99.99999999998367,1660.5312449005,-0.3868303398492583,Cy5
B4,20.570696400421483,93.81506106569397,9.548686500784616,1750.9415621777462,-0.4455691077217199,Cy5
B5,20.835779899336437,91.01158277538164,9.346617041035557,1748.026595423159,-0.4186133747829691,Cy5
B6,17.229913817925077,96.9353039109017,7.620349770659958,1749.3209260187418,-0.4299944449197716,Cy5
B7,18.881953087463586,93.48540668479419,7.965570290017617,1749.8841857576408,-0.4480983618058391,Cy5
B8,15.047519490880894,96.11190989842541,7.588889532609087,1754.1772905278247,-0.41421193182747545,Cy5
B9,12.987984893374191,93.87290737714635,6.641454220258513,1755.31444700268,-0.38164603862242846,Cy5
B10,3.912572496921823,5.466090007332482,0.5000000002015283,1747.0251967988152,-0.0018148023363363567,Cy5
B11,11.25916616746159,17.59054054515286,3.8600713253139216,1751.9055332573666,-0.31999167202701684,Cy5
B12,5.180119530206664,98.34291818461773,0.5000000000001293,1753.7503158707939,-0.31837055171231854,Cy5
C1,2958.9972291137556,43.648944012852226,99.99999982493041,584.3649894126163,-7.309769749562757,Cy5
C2,410.42126799297944,30.69042093251925,54.35465401233631,1595.5238955831492,-1.7890633213060767,Cy5
C3,16.664199942697223,3.9910643068569364e-22,0.9975017111732822,1729.2581857583823,-0.0027705306326948277,Cy5
C4,19.54240969526747,92.55312009739882,8.543505637051322,1760.9956526395436,-0.47235917009792205,Cy5
C5,25.99978882016388,95.25227345728797,8.547974354283951,1778.1274021410106,-0.6231706550329872,Cy5
C6,22.267802839412266,93.69672463251214,9.8513381407911,1751.7401091687261,-0.4689232087050375,Cy5
C7,18.12624298479403,91.93944055803766,7.906302067661503,1750.1161060404668,-0.4417050169774584,Cy5
C8,14.440499884032928,93.33228075075371,7.497798173629562,1755.7666130677242,-0.42347306267267015,Cy5
C9,11.937530491362613,100.3308478115446,4.772376227288111,1755.7469831894093,-0.4038295170832559,Cy5
C10,1033.0764946767101,39.79422990170154,99.9999999902272,1333.2733425343363,-2.562612554505759,Cy5
C11,14.596021603191838,90.42474194891574,6.387173298614441,1752.9705512774322,-0.4313401968349017,Cy5
C12,18.467582133877812,88.90009128936323,8.394600864018475,1755.6237015182703,-0.4402494839781008,Cy5
D1,3.3474717316816314,20.783842403498483,21.37341264869739,1747.8156159754903,-0.014875088605694557,Cy5
D2,384.95000555042645,44.43245657493642,99.99999832965581,1594.8937099233908,-0.9434614491976535,Cy5
D3,1.6751302847911613,18.27793119106317,0.5000000000024236,1742.4568542710024,-0.010976946223097334,Cy5
D4,15.750070814950984,94.93016622432192,7.563376937649748,1751.8287526187803,-0.3951258559634201,Cy5
D5,8.595322242384666,99.85437306018792,3.7191628966309045,1753.4710191566755,-0.35657544263087104,Cy5
D6,11.295692291016223,94.80620360577774,5.432554760314654,1751.6080030625874,-0.3751492056042832,Cy5
D7,9.18509824906098,98.22246711687525,6.564239553159262,1751.1586514991786,-0.31631167266854876,Cy5
D8,8.38416185276329,97.38057889659068,4.249936832758827,1754.3629563779618,-0.35701723745581965,Cy5
D9,15.352965243407214,15.222853561848174,5.233376242468907,1745.069658112945,-0.3621257097163902,Cy5
D10,261.193926433384,21.703263466599417,99.99998939129526,1634.0890093334951,-0.6134174803950383,Cy5
D11,8.444446006998986,17.7271614311782,4.124963226551347,1749.52998665188,-0.3091671181023223,Cy5
D12,5.222225165892519,103.52266296655928,5.24666392515872,1750.433491311047,-0.26470545306041604,Cy5
E1,44.66115004479484,2.830746309510988e-06,99.99999968982895,1728.69491877659,-0.10415416364132848,Cy5
E2,647.1190283364239,51.04095739973507,99.99999937226036,1505.3552083840984,-1.5966002332606646,Cy5
E3,1.0277139613291484,5.589535997115392,0.5000026078878471,1744.4724474210877,-0.006764687031771088,Cy5
E4,19.142177083434998,91.36394436297223,7.6880288686794405,1752.8332374624752,-0.45734696783757783,Cy5
E5,27.779102161409458,90.09586035683292,9.469343469320377,1756.413467021179,-0.5239048198444706,Cy5
E6,12.442983978626664,95.18693332525595,6.553938551152322,1748.9771904837123,-0.37276284556073036,Cy5
E7,23.203412111095496,92.30432049028158,9.895218681036635,1759.333228432519,-0.47929159545074346,Cy5
E8,19.46135606585467,90.21273487058475,7.862057369851301,1751.3137871867452,-0.46736534402879987,Cy5
E9,24.66318320821238,90.72815401914592,9.81730711031435,1759.0996862839115,-0.5079998847600407,Cy5
E10,1182.77936108855,37.75273945671762,99.99999996145192,1268.1806027544214,-2.9047311934577515,Cy5
E11,14.654278413596748,98.75445136015841,8.668581123289615,1754.0259653197338,-0.34448606643706525,Cy5
E12,14.025938540813524,101.65446684382964,8.574352638736267,1754.1468520821386,-0.34823578980818065,Cy5
F1,266.59917441878395,57.20677497634063,72.05712509723178,1671.3194390230954,-0.9040208666109373,Cy5
F2,614.3772026877264,54.426838522219356,99.9999992643283,1521.747146149235,-1.5300604705188692,Cy5
F3,3055.136372019353,47.32245914743744,99.99999972976056,577.8834035985525,-7.570066614351131,Cy5
F4,25.63075321284664,91.87732297805628,9.872683267783751,1752.3321845217304,-0.4875398124730043,Cy5
F5,7.659854260883939,112.04802992341031,3.8993139814965643,1753.813640255905,-0.2933929415614315,Cy5
F6,15.84658288533371,91.39265230355736,6.85419331225772,1755.7577797819833,-0.41800454506400414,Cy5
F7,22.305051914430212,91.01122068261579,8.918338886583928,1752.2166277828644,-0.472022895461568,Cy5
F8,20.51232058988735,96.43494714138393,6.436141950880364,1800.8218691409986,-0.6419758429928668,Cy5
F9,21.312391296387734,94.34602352586015,8.70200060840655,1755.5760373199469,-0.48241278986931446,Cy5
F10,895.8205148515208,28.588948413907744,99.99999999795834,1364.5951649075992,-2.1771246505050525,Cy5
F11,9.512872805958795,96.77738878993212,5.221044220919296,1755.3750006053754,-0.35292689994429843,Cy5
F12,9.256675327540426,102.66769694831238,3.9640510121733223,1759.2018115340911,-0.3801825183594621,Cy5
G1,2565.8467883539774,45.299846986292145,99.99999984217472,751.5593500597705,-6.321584412358718,Cy5
G2,2747.959689301535,35.975001878963226,99.99999894725241,625.8766011269951,-6.790452888059638,Cy5
G3,2316.9657255980082,40.963535184833944,99.99999884381262,826.3256791177686,-5.695920056607625,Cy5
G4,27.702330228835432,91.35014231528005,10.143282311179195,1757.3594476358378,-0.5184231881930237,Cy5
G5,19.810698232875257,89.15979834752018,8.1026125301356,1757.3011963041527,-0.47773667931982106,Cy5
G6,2.8710899853025575e-09,143.9995314865577,99.99998490394115,1755.3232025018401,-0.2994186585370683,Cy5
G7,17.769964640615495,97.38760518265106,8.541145270501046,1757.1225432961699,-0.39903447688491006,Cy5
G8,9.450637007479825,99.5403666151915,5.459401235271369,1759.4630003123386,-0.33811954804201033,Cy5
G9,15.652051819566012,96.39166708347246,6.80595083489675,1757.02853820676,-0.4112370314325082,Cy5
G10,1.985944526164483,11.51202901278276,0.5000000000390904,1746.3498761598096,0.011553518681055218,Cy5
G11,7.784228897985491,9.154599615514285e-09,9.304622628764324,1744.1503621772172,0.0025533307126085936,Cy5
G12,2.75240963118373,7.679887680003133,0.5000000000000001,1743.434929510899,0.00951513452860859,Cy5
H1,2715.8727375120056,46.540714988197045,99.9999999999987,707.6151528538495,-6.712172247632816,Cy5
H2,26.891491484285684,30.839644457251165,12.014598019130357,1744.2805000248886,-0.427608076148952,Cy5
H3,74.58183119323785,39.94976651557891,20.362867363897934,1745.388473366399,-0.7865388685732474,Cy5
H4,13.177680775171796,94.79333942476184,5.8275187486705935,1758.5443930149236,-0.42495878138045323,Cy5
H5,2.155003767416184e-09,0.05246530849552755,99.99999999994948,1753.514616493198,-0.3340189831094925,Cy5
H6,15.86120782500276,96.38811350411126,6.2412061986233764,1764.3124279153662,-0.47147959412706414,Cy5
H7,15.757321057460292,94.97566853505911,6.198918694722141,1762.7858588671183,-0.5058315510442934,Cy5
H8,17.477898885815726,97.19277727222749,6.856066723110153,1763.6398403753467,-0.4840149129323997,Cy5
H9,14.987577386227942,100.64906522606738,6.64136809759006,1762.9243368629989,-0.44572999057322704,Cy5
H10,1.516792123510103,75.12590851919599,0.5439567110682659,1758.0644098083926,-0.040510396596934166,Cy5
H11,10.93980567660175,6.559566130385399e-23,6.9183932643376105,1741.6318341418614,0.00862138142910569,Cy5
H12,6.8928109171230005,3.7266791283925502,9.214045655164202,1751.9167878729515,0.004705677298987485,Cy5
A1,1.3525465827115253,84.22237484742101,0.5000000000744085,1822.1675734221485,-0.08278418424752718,Quasar 705
A2,1.3730878760654148,87.9289629917622,0.8095565421532281,1824.923885733667,-0.09612663203264177,Quasar 705
A3,516.8441438613286,68.09946146331586,99.99997704292213,1645.4104299358569,-1.3501618194709135,Quasar 705
A4,70.29083425074577,33.003046739814906,12.02598107191515,1827.7014908482774,-1.2223692674915745,Quasar 705
A5,25.214412687425643,104.21407918337502,5.373192652524084,1834.0951840660107,-0.8729282625520225,Quasar 705
A6,36.852568524519334,26.829305670160245,7.107408269100944,1818.3948493181556,-0.9728924611853859,Quasar 705
A7,40.32365660510858,94.58846265506257,7.926134753801001,1826.460581489211,-0.9802439614994597,Quasar 705
A8,42.7924402358775,92.73520463158263,7.7311609994705375,1826.0360141910646,-0.9693349739110603,Quasar 705
A9,41.3300513190194,90.82810879832955,8.548928824496175,1846.5219479223867,-0.8968069047889853,Quasar 705
A10,4213.340950317432,50.98307705547992,99.99999999999864,271.4053248192998,-10.485750305583677,Quasar 705
A11,7.368238380397421e-10,24.657929251872208,97.10624728220516,1863.9523841336816,-0.6720626755425589,Quasar 705
A12,53.65966405572111,89.01861759284483,10.784627643075481,1848.7198588630736,-0.9805986245155182,Quasar 705
B1,1488.6016249993402,57.20167717507996,99.99999995928985,1301.9929114475813,-3.7445348405480927,Quasar 705
B2,3459.4375192338293,52.062923456032706,99.99999999995762,541.6848322025174,-8.60203627351699,Quasar 705
B3,323.6443036088003,89.83243780094051,99.99805151763336,1737.9421498236543,-0.8494100761241345,Quasar 705
B4,53.522448004318015,91.41567054627782,8.434040115219402,1843.9255108332206,-1.1926611879339815,Quasar 705
B5,65.73991129705816,90.75586574520435,9.771223866260678,1842.078350834595,-1.2394380091911703,Quasar 705
B6,45.39220888173333,94.04382357215495,7.257281167534081,1841.0848504725855,-1.1705724754478073,Quasar 705
B7,56.24553747948522,92.41619546303151,8.079230489324845,1847.0569578746793,-1.2634519964913737,Quasar 705
B8,51.47009787969377,93.38865718003241,8.272211928681587,1854.4010540978766,-1.191489401818441,Quasar 705
B9,43.235686979650026,94.53634035750667,7.332340588223155,1862.8936891314936,-1.090965707546085,Quasar 705
B10,342.2078695692041,65.88696466745246,99.99999957733792,1739.0464092262903,-0.9032264802530265,Quasar 705
B11,4.92777841461444e-10,136.99950381199682,99.99996391158966,1868.218380281957,-0.6844675159051369,Quasar 705
B12,27.57468965469765,102.44397226940336,5.918169356474933,1860.9548014907198,-0.9317635484924255,Quasar 705
C1,4896.411134589419,45.040797030561556,87.77732148166979,1.2914994965401022e-08,-13.837647131750249,Quasar 705
C2,917.3772327990846,41.05857522511331,48.47624836080116,1556.771740152295,-4.6470375347139825,Quasar 705
C3,420.61218463631934,80.90332769094084,99.99996533845231,1702.5907377042488,-1.0818213079655927,Quasar 705
C4,59.183926508386534,92.34725535892602,9.399575636944544,1844.7282513371513,-1.200278515256515,Quasar 705
C5,67.11873097693034,91.33422704370399,10.20977354599643,1846.3817476736392,-1.29301854778666,Quasar 705
C6,69.0672159752321,91.55204471259115,9.650792362096412,1844.3821580646493,-1.3335975691674524,Quasar 705
C7,55.7721739017618,93.09618947690551,8.42091828082098,1841.599932743681,-1.2377065098250581,Quasar 705
C8,49.72910890459705,95.14518865103166,7.920545766053202,1846.7871286066932,-1.1559921994731408,Quasar 705
C9,36.25164445840044,98.74993524657935,5.797896917848988,1854.7501903460077,-1.096621775463612,Quasar 705
C10,4142.068931362634,49.78687969994396,99.9999999974049,275.7863651239296,-10.338440963567546,Quasar 705
C11,53.45788804167311,94.19717888356035,8.098047057290264,1855.2521746805548,-1.2175748357633858,Quasar 705
C12,57.093974200536486,92.52193928855388,9.16331317445717,1857.6105560334252,-1.1840359017732938,Quasar 705
D1,665.2585340974119,73.91691917116766,99.99999999611055,1622.206053022533,-1.6815629642159897,Quasar 705
D2,330.46490679911557,72.04117278223092,99.99999907205519,1722.219066670297,-0.8678681349753469,Quasar 705
D3,244.9361609730337,73.81014991538568,99.9997563893876,1747.4179516476806,-0.6482947400898441,Quasar 705
D4,42.018089053353464,94.48889147448415,7.331686654164803,1850.166481448657,-1.062404024267341,Quasar 705
D5,28.28555670451169,101.01570057385878,5.191640991432499,1852.8629405484392,-0.9550499744149107,Quasar 705
D6,34.61728590182285,97.34480589636742,6.756125898430017,1843.9757447779382,-1.0038316633107454,Quasar 705
D7,32.8120511290308,95.53368894007745,6.2094465613417995,1850.2041330324143,-0.9352884517557807,Quasar 705
D8,24.982854165030066,102.02805483023903,4.604498523314079,1852.644001871234,-0.9550777839150869,Quasar 705
D9,1.4096258446001832e-07,143.99999992574726,99.99994380058378,1852.9190401739506,-0.7577261631791327,Quasar 705
D10,4.613669163450591,83.36019501203212,7.2732136010357475,1849.7236940554328,-0.10135888119361226,Quasar 705
D11,2.5613783366860068e-08,143.99999963125384,99.99998379930717,1853.9963417094948,-0.6986282927982583,Quasar 705
D12,25.35636497487095,99.3359956880266,6.182732124734149,1848.191054205449,-0.7902602465559347,Quasar 705
E1,574.5513730396058,76.48445567707903,99.99999999938214,1659.0636715869825,-1.4972191456145965,Quasar 705
E2,856.4391805440117,58.79471433204342,99.99998370559967,1525.6227287720958,-2.196309036352449,Quasar 705
E3,3.4863544659244683,73.66116707078244,4.152691457385302,1824.9237907249287,-0.13551945337771976,Quasar 705
E4,59.38149978302016,93.0784423272653,8.58487569313947,1845.2999061553678,-1.2378373494070765,Quasar 705
E5,73.19721105963066,90.92241377642173,10.11230552292651,1853.968221019588,-1.3984934221239387,Quasar 705
E6,43.752066641433714,96.36416551428746,7.77166304964361,1838.2582788067289,-1.0746277892407405,Quasar 705
E7,63.01649862245191,90.86987338582668,9.332468038701451,1861.8389909313819,-1.319386808390662,Quasar 705
E8,72.4592367848967,91.13190041311049,10.31845308387267,1845.7750543010611,-1.3802691911509464,Quasar 705
E9,75.31821831703515,90.13890194833446,9.896469030376004,1864.2394825688634,-1.4135048991633437,Quasar 705
E10,3606.2345267057217,49.877281796414124,99.99999999981195,483.6381375037267,-8.987633911128924,Quasar 705
E11,43.09197274158782,94.07501796720287,8.166594035307824,1856.6950518525323,-0.9766188659542351,Quasar 705
E12,37.53223463301529,94.76695081980309,7.795529647669468,1856.9017634991774,-0.9767850809071438,Quasar 705
F1,337.10842913009725,108.29216277693402,99.99940549298165,1752.513034760361,-0.8731878720555896,Quasar 705
F2,555.7350521241391,86.20685293620856,99.9997830928013,1672.5435809751086,-1.4405982885338102,Quasar 705
F3,5044.62529437268,48.7293196412078,87.75843066564819,1.4015133674178532e-07,-14.260516481209727,Quasar 705
F4,67.77570714061272,90.44047962648476,9.251827023749694,1849.6917000469302,-1.322527791814383,Quasar 705
F5,19.82870752873642,19.404029537973233,4.614242564944427,1839.3843727905858,-0.8628898242294728,Quasar 705
F6,59.4882365772164,92.4709607289088,9.08799081879562,1856.9068930615654,-1.2564200095906004,Quasar 705
F7,63.07420180554111,91.77664476992983,9.898549441102391,1848.4391563416802,-1.2706701650703032,Quasar 705
F8,61.29079469869541,92.51750510856958,9.437829661506994,1867.1259428338394,-1.2458482478602602,Quasar 705
F9,63.56780427089828,90.65141822377335,8.703603085325108,1857.5177344048711,-1.3391543243793675,Quasar 705
F10,2442.4178873044416,47.95738610428532,99.99999994450141,913.5604099762427,-6.104368918378152,Quasar 705
F11,31.694929710861416,100.15351110002335,6.329033738717649,1864.5145504526838,-0.985817322119471,Quasar 705
F12,26.88807945349749,101.68223588801467,5.319242208170481,1862.1856561249883,-0.974424968961315,Quasar 705
G1,5029.947877962386,50.34655136807299,90.87173222637726,1.7425057108257525e-07,-13.728303965557764,Quasar 705
G2,680.8339844734618,42.274074671533235,39.819046216886996,1679.7822740957297,-4.153086932868398,Quasar 705
G3,5154.109044354685,51.57469554935946,89.08765117659011,2.3391775310634914e-09,-14.350426369978809,Quasar 705
G4,72.39402761221079,89.77628160358793,9.781084077786161,1854.343355015257,-1.3906353615992417,Quasar 705
G5,67.19162058198953,92.06845872708625,9.43668796283782,1858.4105337738874,-1.3795730427893165,Quasar 705
G6,26.263388924911748,101.08113502017035,5.315970704856585,1850.2410101262506,-0.9523610540271011,Quasar 705
G7,47.46893129538795,93.62235115736881,8.088258472317326,1854.5531552628697,-1.090317752471821,Quasar 705
G8,30.84844841866772,97.94828422734705,5.875917747726068,1861.3740292481114,-0.9356729219538563,Quasar 705
G9,48.58978572217275,95.00379466591865,7.49278408467463,1860.36191236173,-1.1606165090879603,Quasar 705
G10,395.67960222291595,59.89795717924617,99.99999317957842,1702.9139733095071,-0.9733707646477965,Quasar 705
G11,2.235232810429983,62.70177746365479,0.5001213971552477,1846.3567044502192,-0.027226576333952635,Quasar 705
G12,3.706240444037933,73.3036957272438,21.049259310117293,1838.8351557192143,-0.035921853145581495,Quasar 705
H1,4985.93353924111,49.52001592302142,91.97720923393531,1.94661789289295e-09,-13.447973266444663,Quasar 705
H2,57.06831714698815,32.33668252220683,11.056777898801236,1830.235114296759,-1.0649279324076693,Quasar 705
H3,169.06046648935921,39.12081757214268,20.7591172113307,1826.7110764824145,-1.8660149383610205,Quasar 705
H4,40.47729115814666,96.77977083666364,6.468573482048961,1863.718083504356,-1.1567203328264024,Quasar 705
H5,27.047848176562834,103.55230026036963,4.099272555819103,1856.5902251867867,-1.0660383392216863,Quasar 705
H6,48.10406386796639,97.36356837221633,6.947495971626574,1874.880900067635,-1.303699115238666,Quasar 705
H7,50.66190411250125,95.35763100749212,6.765886931442142,1868.1487800156888,-1.344560080202666,Quasar 705
H8,47.7572924612418,97.42415175035018,6.713745557082777,1869.5445217681504,-1.2830194609500194,Quasar 705
H9,43.797379111180646,97.35248210183849,6.466226213649302,1869.5145987454769,-1.2311936294578372,Quasar 705
H10,17.42359512367975,42.60851770263897,2.561215461071889,1854.5088968161876,0.03993633793346869,Quasar 705
H11,1.6738409535304482,88.07839613926414,0.5000114838720756,1850.649234440202,-0.022242632628698803,Quasar 705
H12,247.66520730280683,48.2477122529443,99.99999800766524,1767.5719092676027,-0.6110368689375181,Quasar 705
